fid,frac,n_total,mean_act,modal,top_words,bucket,cluster,dist_to_centroid,label
1862,0.1,50,4.99,shield,"['shield', 'gregg', 'transformers', 'commanding', 'vehicle', '2005', 'weaker', 'sud', 'runner', 'activated']",q3,12,0.33375471183259053,paragraph-break whitespace before 'ACKNOWLEDGEMENTS' + noisy grab-bag
1864,0.2,50,5.314,structured,"['structured', 'breaks', 'fracture', 'structured', 'metrics', 'metrics', 'worksheets', 'cracking', 'bathe', 'soak']",q3,0,0.35207084667312794,relative-clause connective (who/which/whom) in descriptive/narrative prose
1874,0.2,50,1.461,previous,"['hancock', 'phenomenon', 'prowess', 'previous', 'mandate', 'endeavor', 'spectacle', 'previous', '1988', 'village']",q3,0,0.3154698431170683,relative-clause connective (who/which/whom) in descriptive/narrative prose
1876,0.3,50,1.573,other,"['of', 'other', 'of', 'so', 'exemplary', 'other', 'side', 'you', 'other', 'special']",q3,4,0.33438599592802815,pure determiner/preposition feature (a/the/to/of) — no topical theme
1884,0.2,50,5.475,natural,"['natural', 'trial', 'restriction', 'restriction', 'sorts', 'nature', 'redirect', 'natural', 'sorts', 'against']",q3,2,0.31916781560030755,"business/technical-strategy vocabulary (strategy, efficiency, calibration, analytic)"
1885,0.2,50,1.712,parts,"['somebody', 'indianapolis', 'introduction', 'learners', 'aren', 'apart', 'parts', 'objects', 'parts', 'although']",q3,8,0.3307385302656153,'from all walks of life' idiom + generic narrative connectives
1887,0.3,50,4.224,to,"['being', 'of', 'been', 'to', 'to', 'a', 'been', 'to', 'of', 'their']",q3,4,0.2951327124813741,pure determiner/preposition feature (a/the/to/of) — no topical theme
1901,0.3,50,1.932,day,"['taken', 'took', 'age', 'day', 'day', 'day', 'choice', 'ever', 'rise', 'place']",q3,11,0.34724864730125404,"mixed content-word grab-bag (clothing, sports scores, geological timescales)"
1904,0.2,50,1.481,association,"['piano', 'association', 'olympic', 'cancer', 'the', 'association', 'development', 'and', 'and', 'cancer']",q3,8,0.3562235352978839,'from all walks of life' idiom + generic narrative connectives
1909,0.1,50,5.387,06033,"['06033', '-', '10597590', '59901', '20011843335', '0021565684', '0001123423583', '59701', '25957586']",q3,7,0.40740827981550654,'It was...' historical/technical-description sentences (computing-history register)
1917,0.4,50,1.727,others,"['never', 'others', 'others', 'others', 'others', 'never', 'own', 'first', 'first', 'opposite']",q3,0,0.4147914695028644,relative-clause connective (who/which/whom) in descriptive/narrative prose
1920,0.4,50,5.467,happy,"['happy', 'enjoyable', 'pleasant', 'delightful', 'happy', 'enjoyable', 'pleasant', 'happy', 'enjoyable', 'happy']",q3,5,0.40340412283214655,abstract-noun grab-bag: instruction/direction/destruction/treatment (academic register)
1929,0.2,50,3.35,tag,"['tag', 'tag', 'attribute', 'bar', 'panel', 'attribute', 'column', 'icon', 'modifier', 'terminal']",q3,2,0.439116302836299,"business/technical-strategy vocabulary (strategy, efficiency, calibration, analytic)"
1937,0.3,50,1.448,that,"['people', 'your', 'that', 'someone', 'someone', 'that', 'your', 'that', 'figure', 'someone']",q3,1,0.37364432551359,mixed prose: informal tech-forum voice + institutional-report phrasing
1988,0.4,50,1.682,those,"['their', 'those', 'an', 'those', 'them', 'their', 'their', 'those', 'those', 'her']",q3,1,0.3591616384972168,mixed prose: informal tech-forum voice + institutional-report phrasing
1991,0.3,50,5.226,some,"['%)', 'sure', 'some', '%:', 'some', 'a', 'âłâł', 'in', 'noticed', 'some']",q3,0,0.44207596629319007,relative-clause connective (who/which/whom) in descriptive/narrative prose
2022,0.3,50,3.304,others,"['consequently', 'however', 'nevertheless', 'otherwise', 'finally', 'others', 'something', 'others', 'others', 'something']",q3,9,0.22051357194723853,discourse-connective/conjunctive-adverb list (however/therefore/nevertheless/consequently) — grammar-lesson text
2028,0.2,50,1.659,has,"['-', 'uses', 'has', '/', 'moment', 'has', 'includes', 'encourage', 'greeted', 'monday']",q3,1,0.3372490517976739,mixed prose: informal tech-forum voice + institutional-report phrasing
2098,0.2,50,1.575,patriarch,"['into', 'no', 'fahrenheit', 'bottle', 'open', 'patriarch', 'million', 'voltage', 'trillion', 'patriarch']",q3,13,0.40935236052668494,regulatory-comment-response register ('A commenter requested/raised...')
2134,0.2,50,1.921,who,"['i', 'which', 'often', 'those', 'families', 'who', 'that', 'who', 'few', 'many']",q3,0,0.3411158661502017,relative-clause connective (who/which/whom) in descriptive/narrative prose
2141,0.4,50,3.899,sooner,"['sooner', 'sooner', 'sooner', 'time', 'here', 'sooner', 'time', 'time', 'time', 'here']",q3,1,0.5012853696092582,mixed prose: informal tech-forum voice + institutional-report phrasing
2149,0.1,50,1.454,religious,"['religious', 'hotels', 'deb', 'holidays', 'shopping', 'laundry', 'food', 'track', 'fathers', 'birthday']",q3,10,0.2914075290766123,noisy grab-bag (medical symptoms + business/tech metrics)
2160,0.4,50,5.481,hand,"['hands', 'holding', 'hands', 'hand', 'handed', 'hand', 'hand', 'hand', 'handed', 'holding']",q3,11,0.5000829400503141,"mixed content-word grab-bag (clothing, sports scores, geological timescales)"
2161,0.2,50,1.449,=,"['=', '`', '=', 'grants', 'percentage', 'which', '`', 'percentage', '?', 'which']",q3,0,0.3506254778944528,relative-clause connective (who/which/whom) in descriptive/narrative prose
2165,0.2,50,4.577,stupid,"['stupid', 'afl', 'sequence', 'jsonarray', 'stupid', 'len', 'index', 'iterator', 'state', 'null']",q3,2,0.386979335830834,"business/technical-strategy vocabulary (strategy, efficiency, calibration, analytic)"
2183,0.4,50,3.477,contain,"['contain', 'contain', 'contain', 'contain', 'restrain', 'back', 'hold', 'keep', 'back', 'bring']",q3,1,0.5004204900856275,mixed prose: informal tech-forum voice + institutional-report phrasing
2203,0.2,50,4.227,efficiency,"['techniques', 'strategies', 'efficiency', 'strategy', 'direction', 'strategy', 'efficiency', 'exam', 'tax', 'function']",q3,2,0.3008359347173713,"business/technical-strategy vocabulary (strategy, efficiency, calibration, analytic)"
2204,0.4,50,5.298,a,"['a', 'to', 'have', 'a', 'they', 'the', 'who', 'a', 'its', 'a']",q3,4,0.29341282111887607,pure determiner/preposition feature (a/the/to/of) — no topical theme
2210,0.4,50,4.889,a,"['use', 'a', 'a', 'use', 'for', 'a', 'in', 'a', 'using', 'works']",q3,4,0.327225541913494,pure determiner/preposition feature (a/the/to/of) — no topical theme
2247,0.2,50,1.467,/*,"['/*', 'sought', 'potential', 'off', 'non', 'former', 'needs', '/*', 'sought', '+']",q3,0,0.3457762433504246,relative-clause connective (who/which/whom) in descriptive/narrative prose
2250,0.3,30,1.452,lest,"['lest', 'for', 'lest', 'come', 'lest', 'despite', 'd', 'hath', 'da', 'a']",q3,6,0.3681035455189476,"geographic/administrative entity nouns (United Kingdom, Belgium, region codes) + citation numbering"
2283,0.2,50,5.423,put,"['opened', 'put', 'grabbed', 'uploaded', 'put', 'got', 'named', 'brought', 'used', 'have']",q3,11,0.3964653032297205,"mixed content-word grab-bag (clothing, sports scores, geological timescales)"
2286,0.3,50,5.192,of,"['of', 'some', 'as', 'two', 'them', 'of', 'a', 'of', 'these', 'were']",q3,4,0.32144524539711294,pure determiner/preposition feature (a/the/to/of) — no topical theme
2295,0.4,50,1.438,welcome,"['welcome', 'i', '.', 'welcome', 'wanted', 'come', 'welcome', 'touched', 'welcome', 'read']",q3,7,0.3791769328935417,'It was...' historical/technical-description sentences (computing-history register)
2305,0.3,50,1.77,.?,"['factor', '.?', '.?', 'others', 'keen', 'editors', '.?', 'one', 'factors', 'factor']",q3,13,0.4200552080641079,regulatory-comment-response register ('A commenter requested/raised...')
2310,0.4,50,1.531,is,"['sorry', 'is', 'is', 'sorry', 'is', 'thank', 'sorry', 'healthy', 'is', 'best']",q3,7,0.372485051425261,'It was...' historical/technical-description sentences (computing-history register)
2313,0.2,45,2.231,34,"['34', '37', '50', '63', '43', '66', '34', '36', '74', '173']",q3,8,0.6787550174590881,'from all walks of life' idiom + generic narrative connectives
2323,0.3,50,4.546,",","[',', 'my', 'provide', '-', ',', '-', ',', 'red', ""'s"", '2']",q3,8,0.34892253940820817,'from all walks of life' idiom + generic narrative connectives
2345,0.3,50,5.583,process,"['process', 'file', 'process', 'file', 'process', 'schema', 'message', 'entity', 'file', 'message']",q3,2,0.3693695747489638,"business/technical-strategy vocabulary (strategy, efficiency, calibration, analytic)"
2348,0.2,50,1.467,--,"['amendment', 'after', '--', 'increase', 'game', 'encourage', '--', 'clause', 'get', 'increased']",q3,0,0.2960824475854562,relative-clause connective (who/which/whom) in descriptive/narrative prose
2350,0.2,50,5.167,treat,"['treat', 'emphasis', 'treating', 'treat', 'confine', 'confuse', 'focusing', 'of', 'see', 'equate']",q3,5,0.3975236608299534,abstract-noun grab-bag: instruction/direction/destruction/treatment (academic register)
2378,0.3,50,5.339,be,"['be', 'are', 'are', 'it', 'we', 'is', 'is', 'be', 'be', 'it']",q3,4,0.34602016075682857,pure determiner/preposition feature (a/the/to/of) — no topical theme
2394,0.2,50,1.6,the,"['good', 'the', 'the', '[', 'âģ¢', 'acceleration', 'between', 'vibration', 'âģ¢', 'uh']",q3,13,0.32381633883134936,regulatory-comment-response register ('A commenter requested/raised...')
2402,0.1,50,1.659,property,"['property', '30', 'smallest', 'tolerance', 'only', '/', '${', 'âĥ¬', 'brand', 'treats']",q3,0,0.325358430315698,relative-clause connective (who/which/whom) in descriptive/narrative prose
2417,0.4,50,1.44,shall,"['and', 'shall', 'may', 'i', 'or', 'shall', 'namely', 'one', 'shall', 'shall']",q3,6,0.3971477047465277,"geographic/administrative entity nouns (United Kingdom, Belgium, region codes) + citation numbering"
2419,0.1,50,1.766,in,"['in', 'can', 'by', 'class', 'he', 'wouldn', 'sense', 'avoid', 'the', '=']",q3,7,0.3083302236289769,'It was...' historical/technical-description sentences (computing-history register)
2456,0.2,50,1.65,closer,"['closer', 'closer', 'other', 'delete', 'their', 'their', '6', 'ceo', 's', '),']",q3,3,0.328082722452879,"community/user-engagement vocabulary (players, communities, user interface)"
2462,0.4,50,1.644,the,"['in', 'scratch', 'first', 'the', 'thousands', 'the', 'the', 'logo', 'vision', 'the']",q3,11,0.33753653104293163,"mixed content-word grab-bag (clothing, sports scores, geological timescales)"
2474,0.3,50,1.449,",","[',', 'where', 'world', 'creator', 'where', ',', 'style', 'ensure', 'last', ',']",q3,1,0.35025125287721887,mixed prose: informal tech-forum voice + institutional-report phrasing
2479,0.4,50,3.996,|,"['|', 'contextual', '|', '[[', 'mechanisms', '0', '0', '|', 'situation', '|']",q3,1,0.48298465477543473,mixed prose: informal tech-forum voice + institutional-report phrasing
2484,0.2,50,4.138,affluent,"['affluent', 'secure', 'secure', 'improve', 'sustainable', 'score', 'sustainable', 'affluent', 's', 'scalable']",q3,0,0.3786050607665037,relative-clause connective (who/which/whom) in descriptive/narrative prose
2496,0.3,50,3.97,scientific,"['scientific', 'scientific', 'quality', 'scientific', 'space', 'bios', 'physics', 'states', 'ethical', 'those']",q3,2,0.37730529407326674,"business/technical-strategy vocabulary (strategy, efficiency, calibration, analytic)"
2500,0.2,50,1.503,tue,"['tue', 'wouldn', 'which', 'went', 'eh', 'second', 'mon', 'which', 'tue', 'bloom']",q3,6,0.34911261299788615,"geographic/administrative entity nouns (United Kingdom, Belgium, region codes) + citation numbering"
2517,0.3,50,1.758,>,"['>', 'he', 'it', 'he', 'it', '>', '>(', 'this', 'him', '>']",q3,1,0.40300754375970793,mixed prose: informal tech-forum voice + institutional-report phrasing
2518,0.3,50,4.633,note,"['describe', 'contain', 'note', 'consists', 'note', 'note', 'describing', 'mention', 'capture', 'contain']",q3,5,0.37602148172344924,abstract-noun grab-bag: instruction/direction/destruction/treatment (academic register)
2524,0.1,50,5.436,self,"['self', 'eye', 'high', 'highly', 'industry', 'well', 'user', 'highest', 'non', 'anti']",q3,11,0.341879486365109,"mixed content-word grab-bag (clothing, sports scores, geological timescales)"
2528,0.2,50,1.457,respectively,"['remind', 'respectively', 'manager', 'aged', 'same', 'with', 'with', 'aged', 'her', 'respectively']",q3,0,0.3506553810395769,relative-clause connective (who/which/whom) in descriptive/narrative prose
2557,0.4,50,3.514,anyways,"['anyway', 'anyways', 'anyways', 'anyways', 'consequently', 'although', 'however', 'others', 'anyways', 'nevertheless']",q3,9,0.27700348761478605,discourse-connective/conjunctive-adverb list (however/therefore/nevertheless/consequently) — grammar-lesson text
2571,0.3,50,1.505,use,"['use', 'card', 'continuous', 'return', 'use', 'return', '411', 'right', 'use', 'schedule']",q3,5,0.3756350493478497,abstract-noun grab-bag: instruction/direction/destruction/treatment (academic register)
2630,0.1,50,2.051,syntax,"['syntax', 'threading', 'vector', 'dispatch', 'responselistarticle', 'reactmethod', '\\', '<', '//', 'util']",q3,7,0.5260816707070352,'It was...' historical/technical-description sentences (computing-history register)
2634,0.3,50,5.089,heard,"['technique', 'heard', 'having', 'three', 'heard', 'needed', 'heard', 'version', 'technique', 'necessary']",q3,1,0.35558309216036144,mixed prose: informal tech-forum voice + institutional-report phrasing
2659,0.4,50,3.87,sunday,"['saturday', 'saturday', 'in', 'holiday', 'sunday', 'sunday', 'sunday', 'media', 'sunday', 'celebrate']",q3,11,0.40159432330555817,"mixed content-word grab-bag (clothing, sports scores, geological timescales)"
2707,0.4,50,1.509,who,"['haven', 'who', 'who', 'who', 'have', 'most', 'mother', 'mostly', 'who', 'their']",q3,0,0.32068095922411205,relative-clause connective (who/which/whom) in descriptive/narrative prose
2728,0.2,50,5.274,auto,"['integrated', 'automatic', 'auto', 'infinite', 'manual', 'continuous', 'selective', 'continuous', 'auto', 'partial']",q3,2,0.3642229021956893,"business/technical-strategy vocabulary (strategy, efficiency, calibration, analytic)"
2736,0.4,50,1.773,ones,"['ones', 'feet', 'ones', 'been', 'doubts', 'yorker', 'ones', 'ones', 'world', 'been']",q3,8,0.33694191634997156,'from all walks of life' idiom + generic narrative connectives
2764,0.0,50,2.89,,[],q3,12,0.43420174464908223,paragraph-break whitespace before 'ACKNOWLEDGEMENTS' + noisy grab-bag
2795,0.3,50,5.55,highest,"['highest', 'highest', 'breaking', 'minimum', 'deviations', 'highest', 'high', 'resist', 'break', 'break']",q3,5,0.3729723261295808,abstract-noun grab-bag: instruction/direction/destruction/treatment (academic register)
2803,0.4,43,1.788,aware,"['us', 'us', 'we', 'we', 'aware', 'aware', 'our', 'aware', 'we', 'aware']",q3,3,0.4505846724997835,"community/user-engagement vocabulary (players, communities, user interface)"
2807,0.2,50,1.676,destruction,"['laboratory', 'destruction', 'destruction', 'treatment', 'burning', 'themselves', 'themselves', 'products', 'storing', 'perimeter']",q3,5,0.3058593387738825,abstract-noun grab-bag: instruction/direction/destruction/treatment (academic register)
2811,0.2,50,4.199,was,"['i', 'was', 'knowledge', 'was', 'a', 'analysis', 'an', 'my', ',', 'of']",q3,4,0.38161881615617704,pure determiner/preposition feature (a/the/to/of) — no topical theme
2822,0.2,50,1.503,.,"['.', '`', ""''."", '.', ""''."", '`', 'â®', 'club', 'accordance', 'line']",q3,13,0.3968071670007312,regulatory-comment-response register ('A commenter requested/raised...')
2845,0.3,50,4.376,work,"['commercial', 'work', 'jobs', 'work', 'work', 'career', 'sexually', 'businesses', 'sexually', 'bars']",q3,11,0.3524211180902513,"mixed content-word grab-bag (clothing, sports scores, geological timescales)"
2847,0.4,50,1.512,commenter,"['commenter', 'commenter', 'new', 'be', 'commenter', 'recurrent', 'commenters', 'ability', 'consists', 'commenter']",q3,13,0.30706233758873114,regulatory-comment-response register ('A commenter requested/raised...')
2852,0.1,50,1.849,while,"['while', 'whereas', 'season', 'division', 'clause', 'reduce', 'since', 'collection', 'followed', 'conductor']",q3,7,0.3517153239972818,'It was...' historical/technical-description sentences (computing-history register)
2853,0.1,50,1.461,contact,"['contact', 'drink', 'someone', 'pulls', 'folk', 'digit', 'fighters', 'character', 'notified', 'releases']",q3,0,0.2828180182902671,relative-clause connective (who/which/whom) in descriptive/narrative prose
2864,0.1,19,1.791,consequently,"['consequently', 'nevertheless', 'however', 'otherwise', 'although', 'others', 'finally', 'though', 'also', 'therefore']",q3,9,0.16964065559135544,discourse-connective/conjunctive-adverb list (however/therefore/nevertheless/consequently) — grammar-lesson text
2865,0.1,50,1.462,their,"['their', 'he', 'took', 'the', 'lasted', 'your', 'called', 'blot', 'fought', 'compete']",q3,6,0.3211155893027948,"geographic/administrative entity nouns (United Kingdom, Belgium, region codes) + citation numbering"
2880,0.2,50,1.792,the,"['joining', 'corporation', 'iii', 'sender', 'the', 'the', 'i', 'up', 'awards', 'myself']",q3,1,0.31446914068503207,mixed prose: informal tech-forum voice + institutional-report phrasing
2913,0.2,50,1.488,acquisition,"['acquisition', 'assessments', '$', 'acquisition', 'exterior', 'independent', 'relating', 'blinded', 'limited', 'relating']",q3,10,0.2985169464168124,noisy grab-bag (medical symptoms + business/tech metrics)
2926,0.4,50,4.809,thought,"['thought', 'thought', 'believed', 'believed', 'believe', 'thought', 'believed', 'believes', 'thought', 'believed']",q3,11,0.4665870622969607,"mixed content-word grab-bag (clothing, sports scores, geological timescales)"
2937,0.2,50,1.547,anyone,"['petitioner', 'anyone', 'were', 'deceased', 'professionals', 'anyone', '46', 'users', 'accused', 'borrowed']",q3,0,0.33810844411768703,relative-clause connective (who/which/whom) in descriptive/narrative prose
2949,0.3,50,5.539,criteria,"['criteria', 'while', ""='"", 'criteria', 'criteria', 'global', ""'"", 'while', 'global', ""('""]",q3,2,0.40757803943412496,"business/technical-strategy vocabulary (strategy, efficiency, calibration, analytic)"
2961,0.2,50,1.591,it,"['called', 'better', 'it', 'want', 'sorry', 'was', 'that', 'just', 'just', 'it']",q3,7,0.37120854594285674,'It was...' historical/technical-description sentences (computing-history register)
2972,0.3,50,1.718,"""-","['""-', '""-', 'the', 'through', '1990', '""-', '=', '>', 'him', 'along']",q3,1,0.38377392422703777,mixed prose: informal tech-forum voice + institutional-report phrasing
2976,0.0,50,4.534,,[],q3,12,0.3863988918066819,paragraph-break whitespace before 'ACKNOWLEDGEMENTS' + noisy grab-bag
2990,0.4,50,4.246,witness,"['witness', 'witness', 'witness', 'witness', 'site', 'witnesses', 'greatness', 'colony', 'be', 'laboratories']",q3,5,0.38730394535436957,abstract-noun grab-bag: instruction/direction/destruction/treatment (academic register)
2997,0.3,50,4.621,action,"['action', 'regular', 'extreme', 'real', '12', 'actions', '135', 'regular', 'action', 'action']",q3,2,0.3296887083360824,"business/technical-strategy vocabulary (strategy, efficiency, calibration, analytic)"
